"schema_name","table_name","column_name","data_type","data_type_ext","nullable","default_value","primary_key","foreign_key","unique_key","check_contraint","computed_column_definition","comments"
dbo,Occ_Outcome_Cost_Category_tb,tax_id_category,int,int,N,"","",FK,"","",,Tax id category
dbo,Oco_Outcome_Cost_tb,ctr_id_host_country,int,int,N,"","",FK,"","",,Ctr id host country
dbo,Oco_Outcome_Cost_tb,oco_activate_flag,bit,bit,N,((1)),"","","","",,Oco activate flag
dbo,Oco_Outcome_Cost_tb,oco_closest_participants,int,int,N,"","","","","",,Oco closest participants
dbo,Oco_Outcome_Cost_tb,oco_closest_travel_costs,numeric,"numeric(15, 2)",N,"","","","","",,Oco closest travel costs
dbo,Oco_Outcome_Cost_tb,oco_common_costs,numeric,"numeric(15, 2)",N,"","","","","",,Oco common costs
dbo,Oco_Outcome_Cost_tb,oco_created_date,datetime,datetime,N,"","","","","",,Oco created date
dbo,Oco_Outcome_Cost_tb,oco_deactivate_date,datetime,datetime,Y,"","","","","",,Oco deactivate date
dbo,Oco_Outcome_Cost_tb,oco_farthest_participants,int,int,N,"","","","","",,Oco farthest participants
dbo,Oco_Outcome_Cost_tb,oco_farthest_travel_costs,numeric,"numeric(15, 2)",N,"","","","","",,Oco farthest travel costs
dbo,Oco_Outcome_Cost_tb,oco_host_participants,int,int,N,"","","","","",,Oco host participants
dbo,Oco_Outcome_Cost_tb,oco_host_travel_costs,numeric,"numeric(15, 2)",N,"","","","","",,Oco host travel costs
dbo,Oco_Outcome_Cost_tb,oco_id,int,int,N,"",PK,"","","",,Oco id
dbo,Oco_Outcome_Cost_tb,oco_outcome_budget_last_update,datetime,datetime,N,"","","","","",,Oco outcome budget last update
dbo,Oco_Outcome_Cost_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Oco_Outcome_Cost_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Oco_Outcome_Cost_tb,per_id_deactivator,int,int,Y,"","",FK,"","",,Per id deactivator
dbo,Oco_Outcome_Cost_tb,per_id_outcome_budget_last_updator,int,int,N,"","",FK,"","",,Per id outcome budget last updator
dbo,Ofa_Outcome_Flow_Action_tb,fsa_id,int,int,N,"",PK,FK,"","",,Fsa id
dbo,Ofa_Outcome_Flow_Action_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_created_date,datetime,datetime,N,"","","","","",,Ogc created date
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_deleted_date,datetime,datetime,Y,"","","","","",,Ogc deleted date
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_deleted_flag,bit,bit,N,((0)),"","","","",,Ogc deleted flag
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_id,int,int,N,"",PK,"","","",,Ogc id
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_item_cost,numeric,"numeric(15, 2)",N,"","","","","",,Ogc item cost
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_quantity,int,int,N,"","","","","",,Ogc quantity
dbo,Ogc_Outcome_Budget_Group_Category_tb,ogc_updated_date,datetime,datetime,N,"","","","","",,Ogc updated date
dbo,Ogc_Outcome_Budget_Group_Category_tb,otg_id_outcome_budget_group,int,int,N,"","",FK,"","",,Otg id outcome budget group
dbo,Ogc_Outcome_Budget_Group_Category_tb,per_id_creator,int,int,N,"","","","","",,Per id creator
dbo,Ogc_Outcome_Budget_Group_Category_tb,per_id_deletor,int,int,Y,"","","","","",,Per id deletor
dbo,Ogc_Outcome_Budget_Group_Category_tb,per_id_updator,int,int,N,"","","","","",,Per id updator
dbo,Ogc_Outcome_Budget_Group_Category_tb,tax_id_category,int,int,N,"","",FK,"","",,Tax id category
dbo,Oip_Output_Indes_Program_tb,ipr_id,int,int,N,"",PK,FK,"","",,Ipr id
dbo,Oip_Output_Indes_Program_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Oko_Outcome_KNLOfficer_tb,oko_active_flag,bit,bit,N,((1)),"","","","",,Oko active flag
dbo,Oko_Outcome_KNLOfficer_tb,oko_assigned_date,datetime,datetime,N,"","","","","",,Oko assigned date
dbo,Oko_Outcome_KNLOfficer_tb,oko_id,int,int,N,"",PK,"","","",,Oko id
dbo,Oko_Outcome_KNLOfficer_tb,oko_type,varchar,varchar(25),N,"","","","","",,Oko type
dbo,Oko_Outcome_KNLOfficer_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Oko_Outcome_KNLOfficer_tb,per_id_responsible,int,int,N,"","",FK,"","",,Per id responsible
dbo,Okw_Output_Knowledge_Areas_tb,ipk_id,int,int,N,"",PK,FK,"","",,Ipk id
dbo,Okw_Output_Knowledge_Areas_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Olsf_outputsfupdate_tb,adc_id_administrative_account,bigint,bigint,Y,"","","","","",,Adc id administrative account
dbo,Olsf_outputsfupdate_tb,bou_id_budget_org_unit,bigint,bigint,Y,"","","","","",,Bou id budget org unit
dbo,Olsf_outputsfupdate_tb,knaId,bigint,bigint,Y,"","","","","",,Knaid
dbo,Olsf_outputsfupdate_tb,olsf_id,bigint,bigint,N,"",PK,"","","",,Olsf id
dbo,Olsf_outputsfupdate_tb,olsf_update_fh,datetime,datetime,Y,"","","","","",,Olsf update fh
dbo,Olsf_outputsfupdate_tb,ops_id_opus,bigint,bigint,Y,"","","","","",,Ops id opus
dbo,Olsf_outputsfupdate_tb,out_id,bigint,bigint,Y,"","","","","",,Out id
dbo,Olsf_outputsfupdate_tb,per_id,bigint,bigint,Y,"","","","","",,Per id
dbo,Olsf_outputsfupdate_tb,sof_amount,decimal,"decimal(15, 5)",Y,"","","","","",,Sof amount
dbo,Olsf_outputsfupdate_tb,sof_comments,text,text,Y,"","","","","",,Sof comments
dbo,Olsf_outputsfupdate_tb,sof_executed_amount,decimal,"decimal(15, 5)",Y,"","","","","",,Sof executed amount
dbo,Olsf_outputsfupdate_tb,sof_id,bigint,bigint,Y,"","","","","",,Sof id
dbo,Olsf_outputsfupdate_tb,sof_type,varchar,varchar(100),Y,"","","","","",,Sof type
dbo,Olt_Outcome_Logistic_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Olt_Outcome_Logistic_tb,per_id,int,int,N,"",PK,FK,"","",,Per id
dbo,Olu_outputlogupdate_tb,categoryCost,decimal,"decimal(15, 5)",Y,"","","","","",,Categorycost
dbo,Olu_outputlogupdate_tb,evt_end_date,datetime,datetime,Y,"","","","","",,Evt end date
dbo,Olu_outputlogupdate_tb,evt_logistic_requirements,varchar,varchar(300),Y,"","","","","",,Evt logistic requirements
dbo,Olu_outputlogupdate_tb,evt_registration_deadline,datetime,datetime,Y,"","","","","",,Evt registration deadline
dbo,Olu_outputlogupdate_tb,evt_start_date,datetime,datetime,Y,"","","","","",,Evt start date
dbo,Olu_outputlogupdate_tb,evt_total_duration,bigint,bigint,Y,"","","","","",,Evt total duration
dbo,Olu_outputlogupdate_tb,kna_id_activity,bigint,bigint,Y,"","","","","",,Kna id activity
dbo,Olu_outputlogupdate_tb,olu_id,bigint,bigint,N,"",PK,"","","",,Olu id
dbo,Olu_outputlogupdate_tb,olu_update_fh,datetime,datetime,Y,"","","","","",,Olu update fh
dbo,Olu_outputlogupdate_tb,ops_id_opus,bigint,bigint,Y,"","","","","",,Ops id opus
dbo,Olu_outputlogupdate_tb,out_id,bigint,bigint,Y,"","","","","",,Out id
dbo,Olu_outputlogupdate_tb,out_logistic_required_flag,int,int,Y,"","","","","",,Out logistic required flag
dbo,Olu_outputlogupdate_tb,out_name,varchar,varchar(200),Y,"","","","","",,Out name
dbo,Olu_outputlogupdate_tb,out_publish_date,datetime,datetime,Y,"","","","","",,Out publish date
dbo,Olu_outputlogupdate_tb,per_id,bigint,bigint,Y,"","","","","",,Per id
dbo,Olu_outputlogupdate_tb,subcategory,varchar,varchar(200),Y,"","","","","",,Subcategory
dbo,Olu_outputlogupdate_tb,subcategoryCost,decimal,"decimal(15, 5)",Y,"","","","","",,Subcategorycost
dbo,Olu_outputlogupdate_tb,subcategoryCount,bigint,bigint,Y,"","","","","",,Subcategorycount
dbo,Olu_outputlogupdate_tb,tal_description,varchar,varchar(200),Y,"","","","","",,Tal description
dbo,Omd_Output_Metadata_tb,omd_cost,decimal,"decimal(15, 2)",Y,"","","","","",,Omd cost
dbo,Omd_Output_Metadata_tb,omd_featured_flag,bit,bit,N,((0)),"","","","",,Omd featured flag
dbo,Omd_Output_Metadata_tb,omd_id,int,int,N,"",PK,"","","",,Omd id
dbo,Omd_Output_Metadata_tb,omd_last_updated_date,datetime,datetime,Y,"","","","","",,Omd last updated date
dbo,Omd_Output_Metadata_tb,omd_payment_deadline,datetime,datetime,Y,"","","","","",,Omd payment deadline
dbo,Omd_Output_Metadata_tb,omd_published_date,datetime,datetime,Y,"","","","","",,Omd published date
dbo,Omd_Output_Metadata_tb,omd_registration_type,varchar,varchar(10),Y,"","","","","",,Omd registration type
dbo,Omd_Output_Metadata_tb,omd_status,varchar,varchar(50),N,('OMD_DRAFT'),"","","","",,Omd status
dbo,Omd_Output_Metadata_tb,out_id_output,int,int,N,"","",FK,"","",,Out id output
dbo,Omd_Output_Metadata_tb,per_id_publisher,int,int,Y,"","",FK,"","",,Per id publisher
dbo,Omd_Output_Metadata_tb,per_id_updator,int,int,Y,"","",FK,"","",,Per id updator
dbo,Omd_Output_Metadata_tb_old,lng_id_language,int,int,Y,"","",FK,"","",,Lng id language
dbo,Omd_Output_Metadata_tb_old,omd_abstract,text,text,Y,"","","","","",,Omd abstract
dbo,Omd_Output_Metadata_tb_old,omd_cost_scholarship,text,text,Y,"","","","","",,Omd cost scholarship
dbo,Omd_Output_Metadata_tb_old,omd_course_description,text,text,Y,"","","","","",,Omd course description
dbo,Omd_Output_Metadata_tb_old,omd_course_edition,text,text,Y,"","","","","",,Omd course edition
dbo,Omd_Output_Metadata_tb_old,omd_course_modules,text,text,Y,"","","","","",,Omd course modules
dbo,Omd_Output_Metadata_tb_old,omd_created_date,datetime,datetime,N,"","","","","",,Omd created date
dbo,Omd_Output_Metadata_tb_old,omd_deleted_date,datetime,datetime,Y,"","","","","",,Omd deleted date
dbo,Omd_Output_Metadata_tb_old,omd_deleted_flag,int,int,N,"","","","","",,Omd deleted flag
dbo,Omd_Output_Metadata_tb_old,omd_enrollment_url,varchar,varchar(1024),Y,"","","","","",,Omd enrollment url
dbo,Omd_Output_Metadata_tb_old,omd_image_logo,varchar,varchar(50),Y,"","","","","",,Omd image logo
dbo,Omd_Output_Metadata_tb_old,omd_image_thumbnail,varchar,varchar(50),Y,"","","","","",,Omd image thumbnail
dbo,Omd_Output_Metadata_tb_old,omd_methodology,text,text,Y,"","","","","",,Omd methodology
dbo,Omd_Output_Metadata_tb_old,omd_participant_profile,text,text,Y,"","","","","",,Omd participant profile
dbo,Omd_Output_Metadata_tb_old,omd_requirements,text,text,Y,"","","","","",,Omd requirements
dbo,Omd_Output_Metadata_tb_old,omd_status,varchar,varchar(25),N,"","","","","",,Omd status
dbo,Omd_Output_Metadata_tb_old,omd_updated_date,datetime,datetime,N,"","","","","",,Omd updated date
dbo,Omd_Output_Metadata_tb_old,omd_workload,text,text,Y,"","","","","",,Omd workload
dbo,Omd_Output_Metadata_tb_old,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Omd_Output_Metadata_tb_old,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Omd_Output_Metadata_tb_old,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Omd_Output_Metadata_tb_old,per_id_updator,int,int,N,"","",FK,"","",,Per id updator
dbo,Omdt_OutputMetadata_Translation_tb,omdt_cost_description,varchar,varchar(8000),Y,"","","","","",,Omdt cost description
dbo,Omdt_OutputMetadata_Translation_tb,omdt_cost_text,varchar,varchar(500),Y,"","","","","",,Omdt cost text
dbo,Omdt_OutputMetadata_Translation_tb,omdt_cost_type,varchar,varchar(100),Y,"","","","","",,Omdt cost type
dbo,Omdt_OutputMetadata_Translation_tb,omdt_description,varchar,varchar(8000),Y,"","","","","",,Omdt description
dbo,Omdt_OutputMetadata_Translation_tb,omdt_edition_name,varchar,varchar(100),Y,"","","","","",,Omdt edition name
dbo,Omdt_OutputMetadata_Translation_tb,omdt_effort,varchar,varchar(100),Y,"","","","","",,Omdt effort
dbo,Omdt_OutputMetadata_Translation_tb,omdt_id,int,int,N,"",PK,"","","",,Omdt id
dbo,Omdt_OutputMetadata_Translation_tb,omdt_image_banner_large,varchar,varchar(200),Y,"","","","","",,Omdt image banner large
dbo,Omdt_OutputMetadata_Translation_tb,omdt_image_banner_medium,varchar,varchar(200),Y,"","","","","",,Omdt image banner medium
dbo,Omdt_OutputMetadata_Translation_tb,omdt_lng_id,int,int,N,"","",FK,"","",,Omdt lng id
dbo,Omdt_OutputMetadata_Translation_tb,omdt_location,varchar,varchar(200),Y,"","","","","",,Omdt location
dbo,Omdt_OutputMetadata_Translation_tb,omdt_next_sessions,varchar,varchar(500),Y,"","","","","",,Omdt next sessions
dbo,Omdt_OutputMetadata_Translation_tb,omdt_omd_id,int,int,N,"","",FK,"","",,Omdt omd id
dbo,Omdt_OutputMetadata_Translation_tb,omdt_participant_requirements,varchar,varchar(8000),Y,"","","","","",,Omdt participant requirements
dbo,Omdt_OutputMetadata_Translation_tb,omdt_partner,varchar,varchar(200),Y,"","","","","",,Omdt partner
dbo,Omdt_OutputMetadata_Translation_tb,omdt_registration_url,varchar,varchar(1500),Y,"","","","","",,Omdt registration url
dbo,Omdt_OutputMetadata_Translation_tb,omdt_search_image,varchar,varchar(200),Y,"","","","","",,Omdt search image
dbo,Omdt_OutputMetadata_Translation_tb,omdt_status,varchar,varchar(50),Y,"","","","","",,Omdt status
dbo,Omdt_OutputMetadata_Translation_tb,omdt_title,varchar,varchar(200),Y,"","","","","",,Omdt title
dbo,Omdt_OutputMetadata_Translation_tb,omdt_video_url,varchar,varchar(200),Y,"","","","","",,Omdt video url
dbo,Oml_Output_Module_tb,oml_created_date,datetime,datetime,N,"","","","","",,Oml created date
dbo,Oml_Output_Module_tb,oml_deleted_date,datetime,datetime,Y,"","","","","",,Oml deleted date
dbo,Oml_Output_Module_tb,oml_deleted_flag,bit,bit,N,((0)),"","","","",,Oml deleted flag
dbo,Oml_Output_Module_tb,oml_id,int,int,N,"",PK,"","","",,Oml id
dbo,Oml_Output_Module_tb,oml_number,int,int,N,"","","","","",,Oml number
dbo,Oml_Output_Module_tb,out_id_output,int,int,N,"","",FK,"","",,Out id output
dbo,Oml_Output_Module_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Oml_Output_Module_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Omlt_OutputModule_Tranlation_tb,omlt_description,varchar,varchar(2000),N,"","","","","",,Omlt description
dbo,Omlt_OutputModule_Tranlation_tb,omlt_id,int,int,N,"",PK,"","","",,Omlt id
dbo,Omlt_OutputModule_Tranlation_tb,omlt_lng_id,int,int,N,"","",FK,"","",,Omlt lng id
dbo,Omlt_OutputModule_Tranlation_tb,omlt_name,varchar,varchar(200),N,"","","","","",,Omlt name
dbo,Omlt_OutputModule_Tranlation_tb,omlt_oml_id,int,int,N,"","",FK,"","",,Omlt oml id
dbo,Opl_Opus_Language_tb,lng_id,int,int,N,"","",FK,"","",,Lng id
dbo,Opl_Opus_Language_tb,opl_description,varchar,varchar(800),N,"","","","","",,Opl description
dbo,Opl_Opus_Language_tb,opl_id,int,int,N,"",PK,"","","",,Opl id
dbo,Opl_Opus_Language_tb,ops_id,int,int,N,"","",FK,"","",,Ops id
dbo,Ops_Opus_tb,ops_active_flag,bit,bit,N,"","","","","",,Ops active flag
dbo,Ops_Opus_tb,ops_activity_code,varchar,varchar(20),N,"","","","","",,Ops activity code
dbo,Ops_Opus_tb,ops_available_for_activity_flag,bit,bit,Y,((0)),"","","","",,Ops available for activity flag
dbo,Ops_Opus_tb,ops_budget_program,varchar,varchar(10),N,"","","","","",,Ops budget program
dbo,Ops_Opus_tb,ops_id,int,int,N,"",PK,"","","",,Ops id
dbo,Ops_Opus_tb,ops_special_flag,bit,bit,N,((0)),"","","","",,Ops special flag
dbo,Ops_Opus_tb,ops_wbs_element,varchar,varchar(50),Y,"","","","","",,Ops wbs element
dbo,Opt_Opus_Importation_tb,opt_activity_code,varchar,varchar(10),Y,"","","","","",,Opt activity code
dbo,Opt_Opus_Importation_tb,opt_budget_program,varchar,varchar(10),Y,"","","","","",,Opt budget program
dbo,Opt_Opus_Importation_tb,opt_id,int,int,N,"",PK,"","","",,Opt id
dbo,Opt_Opus_Importation_tb,opt_product_description_eng,varchar,varchar(100),N,"","","","","",,Opt product description eng
dbo,Opt_Opus_Importation_tb,opt_product_description_spn,varchar,varchar(100),N,"","","","","",,Opt product description spn
dbo,Opt_Opus_Importation_tb,opt_wbs_element,varchar,varchar(25),Y,"","","","","",,Opt wbs element
dbo,Orl_Output_Relation_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Orl_Output_Relation_tb,out_id_relation,int,int,N,"",PK,FK,"","",,Out id relation
dbo,Ota_Outcome_Target_Audience_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Ota_Outcome_Target_Audience_tb,tax_id,int,int,N,"",PK,FK,"","",,Tax id
dbo,Otd_Output_Target_Departments_tb,dep_id,int,int,N,"",PK,FK,"","",,Dep id
dbo,Otd_Output_Target_Departments_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Otg_Outcome_Budget_Group_tb,otg_id,int,int,N,"",PK,"","","",,Otg id
dbo,Otg_Outcome_Budget_Group_tb,otg_total,numeric,"numeric(15, 2)",N,"","","","","",,Otg total
dbo,Otg_Outcome_Budget_Group_tb,otg_type,varchar,varchar(50),N,"","","","","",,Otg type
dbo,Otg_Outcome_Budget_Group_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Otg_Outcome_Budget_Group_tb,tax_id_parent_category,int,int,N,"","",FK,"","",,Tax id parent category
dbo,Oto_Output_Topic_tb,oto_created_date,datetime,datetime,N,"","","","","",,Oto created date
dbo,Oto_Output_Topic_tb,oto_id,int,int,N,"",PK,"","","",,Oto id
dbo,Oto_Output_Topic_tb,oto_name,varchar,varchar(100),N,"","","","","",,Oto name
dbo,Oto_Output_Topic_tb,out_id,int,int,N,"","",FK,"","",,Out id
dbo,Oto_Output_Topic_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Oul_Outcome_Language_tb,lng_id,int,int,N,"",PK,FK,"","",,Lng id
dbo,Oul_Outcome_Language_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Out_Outcome_tb,loc_id_location,int,int,Y,"","",FK,"","",,Loc id location
dbo,Out_Outcome_tb,migration_budget_start_date,datetime,datetime,Y,"","","","","",,Migration budget start date
dbo,Out_Outcome_tb,migration_event_id,int,int,Y,"","","","","",,Migration event id
dbo,Out_Outcome_tb,migration_offering_start_date,datetime,datetime,Y,"","","","","",,Migration offering start date
dbo,Out_Outcome_tb,ops_id_opus,int,int,Y,"","",FK,"","",,Ops id opus
dbo,Out_Outcome_tb,out_budget_officer_closed_date,datetime,datetime,Y,"","","","","",,Out budget officer closed date
dbo,Out_Outcome_tb,out_budget_officer_closed_flag,bit,bit,N,((0)),"","","","",,Out budget officer closed flag
dbo,Out_Outcome_tb,out_comments,varchar,varchar(8000),Y,"","","","","",,Out comments
dbo,Out_Outcome_tb,out_created_date,datetime,datetime,N,"","","","","",,Out created date
dbo,Out_Outcome_tb,out_deleted_date,datetime,datetime,Y,"","","","","",,Out deleted date
dbo,Out_Outcome_tb,out_deleted_flag,bit,bit,N,((0)),"","","","",,Out deleted flag
dbo,Out_Outcome_tb,out_evaluation_compliance,varchar,varchar(100),Y,"","","","","",,Out evaluation compliance
dbo,Out_Outcome_tb,out_evaluation_compliance_explain,text,text,Y,"","","","","",,Out evaluation compliance explain
dbo,Out_Outcome_tb,out_flow_status_code,varchar,varchar(50),N,"","","","","",,Out flow status code
dbo,Out_Outcome_tb,out_id,int,int,N,"",PK,"","","",,Out id
dbo,Out_Outcome_tb,out_last_updated_date,datetime,datetime,Y,"","","","","",,Out last updated date
dbo,Out_Outcome_tb,out_logistic_officer_closed_date,datetime,datetime,Y,"","","","","",,Out logistic officer closed date
dbo,Out_Outcome_tb,out_logistic_officer_closed_flag,bit,bit,Y,((0)),"","","","",,Out logistic officer closed flag
dbo,Out_Outcome_tb,out_logistic_required_flag,bit,bit,N,((0)),"","","","",,Out logistic required flag
dbo,Out_Outcome_tb,out_modality,varchar,varchar(50),Y,"","","","","",,Out modality
dbo,Out_Outcome_tb,out_name,varchar,varchar(200),N,"","","","","",,Out name
dbo,Out_Outcome_tb,out_need_survey,bit,bit,N,((0)),"","","","",,Out need survey
dbo,Out_Outcome_tb,out_objectives,varchar,varchar(8000),N,"","","","","",,Out objectives
dbo,Out_Outcome_tb,out_outcome_budget_status,varchar,varchar(50),Y,"","","","","",,Out outcome budget status
dbo,Out_Outcome_tb,out_publish_date,datetime,datetime,Y,"","","","","",,Out publish date
dbo,Out_Outcome_tb,out_type,varchar,varchar(50),N,"","","","","",,Out type
dbo,Out_Outcome_tb,per_id_budget_officer,int,int,Y,"","",FK,"","",,Per id budget officer
dbo,Out_Outcome_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Out_Outcome_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Out_Outcome_tb,per_id_logistic_officer,int,int,Y,"","",FK,"","",,Per id logistic officer
dbo,Out_Outcome_tb,tax_id_presentation_type,int,int,Y,"","",FK,"","",,Tax id presentation type
dbo,Out_Outcome_tb,tax_id_subject_type,int,int,Y,"","",FK,"","",,Tax id subject type
dbo,Pcl_Program_Course_Language_tb,lng_id_language,int,int,N,"","",FK,"","",,Lng id language
dbo,Pcl_Program_Course_Language_tb,out_id_output,int,int,N,"","",FK,"","",,Out id output
dbo,Pcl_Program_Course_Language_tb,pcl_active_flag,bit,bit,N,((1)),"","","","",,Pcl active flag
dbo,Pcl_Program_Course_Language_tb,pcl_created_date,datetime,datetime,N,"","","","","",,Pcl created date
dbo,Pcl_Program_Course_Language_tb,pcl_deleted_date,datetime,datetime,Y,"","","","","",,Pcl deleted date
dbo,Pcl_Program_Course_Language_tb,pcl_deleted_flag,bit,bit,N,((0)),"","","","",,Pcl deleted flag
dbo,Pcl_Program_Course_Language_tb,pcl_id,int,int,N,"",PK,"","","",,Pcl id
dbo,Pcl_Program_Course_Language_tb,pcl_last_updated_date,datetime,datetime,N,"","","","","",,Pcl last updated date
dbo,Pcl_Program_Course_Language_tb,pcl_status_code,varchar,varchar(100),N,"","","","","",,Pcl status code
dbo,Pcl_Program_Course_Language_tb,pco_id_course,int,int,N,"","",FK,"","",,Pco id course
dbo,Pcl_Program_Course_Language_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Pcl_Program_Course_Language_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Pcl_Program_Course_Language_tb,per_id_last_updator,int,int,N,"","",FK,"","",,Per id last updator
dbo,Pco_Program_Course_tb,out_id_output,int,int,Y,"","",FK,"","",,Out id output
dbo,Pco_Program_Course_tb,pco_assessment_flag,bit,bit,Y,"","","","","",,Pco assessment flag
dbo,Pco_Program_Course_tb,pco_comment,varchar,varchar(2000),Y,"","","","","",,Pco comment
