"schema_name","view_name","column_name","data_type","data_type_ext","nullable","comments"
dbo,OCR_Optima_Corporate_Registration_vw,hours,decimal,"decimal(15, 1)",Y,
dbo,OCR_Optima_Corporate_Registration_vw,output_id,int,int,N,
dbo,OCR_Optima_Corporate_Registration_vw,output_link,varchar,varchar(96),Y,
dbo,OCR_Optima_Corporate_Registration_vw,participant_department,varchar,varchar(3),Y,
dbo,OCR_Optima_Corporate_Registration_vw,participant_email,varchar,varchar(50),N,
dbo,OCR_Optima_Corporate_Registration_vw,participant_name,varchar,varchar(602),N,
dbo,OCR_Optima_Corporate_Registration_vw,participant_unit,varchar,varchar(10),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,audiovisuals_assistant,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,budget_assistant,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,DEADLINE,datetime,datetime,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,END_DATE,datetime,datetime,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,logistic_assistant,varchar,varchar(401),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOGISTIC_COMPLEXITY,varchar,varchar(6),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,MAX_PARTICIPANTS,int,int,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,MODALITY,varchar,varchar(18),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,ONLINE_FLAG,bit,bit,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,START_DATE,datetime,datetime,N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODL_GENERAL_EVENT_LOGISTIC_DETAIL_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,ACTIVE_FLAG,bit,bit,N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,END_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,FLOW_CODE,varchar,varchar(32),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,OUT_TYPE,varchar,varchar(22),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(22),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,START_DATE,datetime,datetime,Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_COLLABORATIVE_LEARNING_DETAIL_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,END_DATE,datetime,datetime,N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,OUT_TYPE,varchar,varchar(14),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,START_DATE,datetime,datetime,N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_EXTERNAL_EVENT_DETAIL_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,COVERAGE_FROM,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,COVERAGE_TO,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,FORMAT,varchar,varchar(20),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LOCATION_CITY,varchar,varchar(1),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(1),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LOCATION_NAME,varchar,varchar(1),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LOCATION_TYPE,varchar,varchar(1),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,OUT_TYPE,varchar,varchar(15),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_FHL_PRODUCT_DETAIL_VW,TRANSACTION_TYPE,varchar,varchar(7),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,audiovisuals_assistant,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,budget_assistant,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,DEADLINE,datetime,datetime,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,END_DATE,datetime,datetime,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,logistic_assistant,varchar,varchar(401),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOGISTIC_COMPLEXITY,varchar,varchar(6),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,MAX_PARTICIPANTS,int,int,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,MODALITY,varchar,varchar(18),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,ONLINE_FLAG,bit,bit,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,START_DATE,datetime,datetime,N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_GENERAL_EVENT_DETAIL_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,ACTIVE_FLAG,bit,bit,N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,END_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(21),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,START_DATE,datetime,datetime,Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_GENERAL_SERVICE_DETAIL_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LOCATION_CITY,varchar,varchar(1),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(1),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LOCATION_NAME,varchar,varchar(1),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LOCATION_TYPE,varchar,varchar(1),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,OUT_TYPE,varchar,varchar(17),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,ODT_KNOWLEDGE_PRODUCT_DETAIL_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,CLOSER,varchar,varchar(401),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,CREATED_DATE,datetime,datetime,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,CREATOR,varchar,varchar(401),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,DEADLINE,datetime,datetime,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,DELETED_DATE,datetime,datetime,Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,DELETOR,varchar,varchar(401),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,END_DATE,datetime,datetime,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,MAX_PARTICIPANTS,int,int,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,MODALITY,varchar,varchar(13),Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,NAME,varchar,varchar(200),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,ONLINE_FLAG,bit,bit,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,OUT_ID,int,int,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,PRESENTATION_TYPE,varchar,varchar(20),N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,START_DATE,datetime,datetime,N,
dbo,ODT_LANGUAGE_GROUP_EVENT_DETAIL_VW,STATUS_CODE,varchar,varchar(50),N,
